timestamp_lectura,segundo_en_ventana,BER,OSNR,PotenciaReceptor,PotenciaEntradaEDFA3,PotenciaSalidaEDFA3,PotenciaEntradaEDFA4,PotenciaSalidaEDFA4,scenario,ventana_idx
2025-12-18T11:51:21.369,3,1.697075e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:22.411,4,1.689058e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:51:23.467,5,1.707244e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:24.532,6,1.692685e-02,19.70,-4.05,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:25.588,7,1.637602e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.42,normal,2
2025-12-18T11:51:26.640,8,1.612297e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.42,normal,2
2025-12-18T11:51:27.679,9,1.641232e-02,20.20,-4.05,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:28.747,10,1.699549e-02,20.20,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:29.816,11,1.677704e-02,19.70,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:30.887,12,1.694064e-02,20.20,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:31.928,13,1.676361e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:51:32.981,14,1.689536e-02,20.20,-4.05,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:34.019,15,1.696151e-02,19.70,-4.05,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:35.075,16,1.625112e-02,19.40,-4.05,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:36.135,17,1.693970e-02,20.20,-4.05,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:37.204,18,1.661492e-02,19.70,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:51:38.256,19,1.699052e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:39.311,20,1.686899e-02,19.70,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:40.407,21,1.638038e-02,19.70,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:41.476,22,1.697849e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:51:42.528,23,1.701780e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:51:43.599,24,1.680035e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,2
2025-12-18T11:51:44.645,25,1.629612e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.42,normal,2
2025-12-18T11:51:45.711,26,1.692097e-02,19.90,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:46.770,27,1.588095e-02,19.90,-4.05,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:51:47.794,28,1.690794e-02,19.70,-4.06,-29.22,0.44,-25.57,-2.43,normal,2
2025-12-18T11:51:48.817,29,1.676086e-02,20.40,-4.06,-29.23,0.44,-25.57,-2.42,normal,2
2025-12-18T11:51:49.837,30,1.686422e-02,20.40,-4.06,-29.23,0.44,-25.56,-2.42,normal,2
2025-12-18T11:51:50.866,31,1.664300e-02,19.90,-4.05,-29.23,0.44,-25.56,-2.42,normal,2
